"Code","Year","Hydropower","Solar","Wind","Other"
"CHL","2005","25.5755","0","0.007","1.79"
"CHL","2006","28.21505008","0","0.007","1.431"
"CHL","2007","22.33485911","0","0.0112","2.696"
"CHL","2008","24.26614619","0","0.03812314","3.296498647"
"CHL","2009","25.17931053","0","0.07901422","3.103111789"
"CHL","2010","21.75947414","0","0.32532599","3.109123993"
"CHL","2011","20.51000509","0","0.33759564","3.953357256"
"CHL","2012","20.16202386","0.00034039","0.40838745","5.641845842"
"CHL","2013","19.90721056","0.00675656","0.545075566","6.547228608"
"CHL","2014","23.0450776","0.48954159","1.44312018","4.609016879"
"CHL","2015","23.62150692","1.26108742","2.11464801","5.289689471"
"CHL","2016","19.69072697","2.638839211","2.451839459","6.111009581"
"CHL","2017","21.32573088","3.895948315","3.625559357","6.931163081"
"CHL","2018","23.14438369","5.118720829","3.688710149","6.737367486"
"CHN","1965","22.097","0","0","0"
"CHN","1966","22.4859072","0","0","0"
"CHN","1967","19.3834884","0","0","0"
"CHN","1968","22.870395","0","0","0"
"CHN","1969","23.2593022","0","0","0"
"CHN","1970","24.0371166","0","0","0"
"CHN","1971","29.0752326","0","0","0"
"CHN","1972","32.9510464","0","0","0"
"CHN","1973","36.8268602","0","0","0"
"CHN","1974","41.674942","0","0","0"
"CHN","1975","43.6106392","0","0","0"
"CHN","1976","44.194","0","0","0"
"CHN","1977","46.1341166","0","0","0"
"CHN","1978","43.2261514","0","0","0"
"CHN","1979","48.5559478","0","0","0"
"CHN","1980","58.2211756","0","0","0"
"CHN","1981","65.5131856","0","0","0"
"CHN","1982","74.4138572","0","0","0"
"CHN","1983","86.4169476","0","0","0"
"CHN","1984","86.8146936","0","0","0"
"CHN","1985","92.387557","0","0","0"
"CHN","1986","94.5486436","0","0","0"
"CHN","1987","100.0242802","0","0","0"
"CHN","1988","109.1680188","0","0","0"
"CHN","1989","118.4089842","0","0","0"
"CHN","1990","126.7439726","0.002","0.002020202","0.064"
"CHN","1991","124.6889516","0.002","0.009090909","0.064"
"CHN","1992","130.6860774","0.003","0.131313131","0.113"
"CHN","1993","151.8461646","0.004","0.212121212","0.117"
"CHN","1994","167.428969","0.005","0.383838384","0.46"
"CHN","1995","190.58","0.007","0.616161616","3.014"
"CHN","1996","187.97","0.009","0.093939394","1.533"
"CHN","1997","195.98","0.011","0.197979798","2.722"
"CHN","1998","198.89","0.014","0.355555556","2.48"
"CHN","1999","196.58","0.017","0.473737374","2.52"
"CHN","2000","222.41","0.022","0.58989899","2.537"
"CHN","2001","277.43","0.031","0.719191919","2.554"
"CHN","2002","287.97","0.048","0.837373737","2.546"
"CHN","2003","283.68","0.064","0.996969697","2.536"
"CHN","2004","353.544","0.076","1.277777778","2.528"
"CHN","2005","397.017","0.084","1.946060606","5.322"
"CHN","2006","435.786","0.095","3.711818182","7.133"
"CHN","2007","485.264","0.114","5.479292929","9.863"
"CHN","2008","636.96","0.152","13.1","14.866"
"CHN","2009","615.64","0.279","27.6","20.85932"
"CHN","2010","711.38314","0.701","44.622","24.90023"
"CHN","2011","688.045","2.61","70.331","27.707"
"CHN","2012","862.79411","3.5945099","95.978","30.484845"
"CHN","2013","909.6112734","8.3738865","141.197","37.2864287"
"CHN","2014","1051.146674","23.51215664","156.078","46.4216487"
"CHN","2015","1114.51541","43.56","185.766","54.07029"
"CHN","2016","1153.2695","61.686","237.071","62.134767"
"CHN","2017","1165.07","117.8","295","79.59714596"
"CHN","2018","1202.43","177.5","366","90.72346175"
"COL","1965","3.543949466","0","0","0"
"COL","1966","3.937219368","0","0","0"
"COL","1967","4.389253739","0","0","0"
"COL","1968","4.89101189","0","0","0"
"COL","1969","5.437973479","0","0","0"
"COL","1970","6.052740223","0","0","0"
"COL","1971","6.423408407","0","0","0"
"COL","1972","7.115020994","0","0","0"
"COL","1973","7.743348769","0","0","0"
"COL","1974","8.792068509","0","0","0"
"COL","1975","9.7323","0","0","0.189"
"COL","1976","10.22642","0","0","0.202"
"COL","1977","10.451812","0","0","0.192"
"COL","1978","12.07144","0","0","0.206"
"COL","1979","13.2593","0","0","0.216"
"COL","1980","14.44702","0","0","0.227"
"COL","1981","14.26534","0","0","0.212"
"COL","1982","15.238536","0","0","0.231"
"COL","1983","15.365776","0","0","0.234"
"COL","1984","17.14022","0","0","0.255"
"COL","1985","18.440772","0","0","0.267"
"COL","1986","21.332952","0","0","0.266"
"COL","1987","23.24756","0","0","0.268"
"COL","1988","24.5194","0","0","0.274"
"COL","1989","26.78212","0","0","0.274"
"COL","1990","27.495852","0","0","0.274"
"COL","1991","27.72608","0","0","0.269"
"COL","1992","22.280584","0","0","0.34"
"COL","1993","27.856392","0","0","0.389"
"COL","1994","32.058392","0","0","0.444"
"COL","1995","31.9894","0","0","0.477"
"COL","1996","35.28762418","0","0","0.496"
"COL","1997","31.47576","0","0","0.483"
"COL","1998","30.781684","0","0","0.532"
"COL","1999","33.700658","0","0","0.457"
"COL","2000","30.815718","0.001835014","0","0.496"
"COL","2001","31.632658","0.00266875","0","0.496"
"COL","2002","33.968038","0.00465125","0","0.491"
"COL","2003","36.17636","0.006405","0","0.495"
"COL","2004","38.330058","0.007951726","0.05199","0.467"
"COL","2005","39.220888","0.00953125","0.04948","0.503"
"COL","2006","42.55789177","0","0.062981393","0.519726086"
"COL","2007","44.24198163","0","0.049890975","0.507136401"
"COL","2008","46.16088281","0","0.053918167","0.509349325"
"COL","2009","40.83736603","0","0.057707814","1.003287304"
"COL","2010","40.55746263","0","0.03856992","1.109982319"
"COL","2011","48.42747813","0","0.041271945","1.378387732"
"COL","2012","47.58170976","0","0.054854711","1.476058577"
"COL","2013","44.36279007","0","0.057624803","1.346433721"
"COL","2014","44.7419634","0","0.070230298","1.728923016"
"COL","2015","44.68190237","0","0.068377448","1.82290013"
"COL","2016","46.78792653","0","0.050887341","1.993804335"
"COL","2017","57.3419","0","0.003071419","1.991259284"
"COL","2018","56.64701407","0.011999821","0.043437355","2.088838157"
"HRV","1990","3.805","0","0","0"
"HRV","1991","5.881","0","0","0"
"HRV","1992","4.349","0","0","0.006"
"HRV","1993","4.55","0","0","0.019"
"HRV","1994","5.435","0","0","0.006"
"HRV","1995","5.683","0","0","0.005"
"HRV","1996","7.863","0","0","0.01"
"HRV","1997","5.853","0","0","0.002"
"HRV","1998","6.022","0","0","0.005"
"HRV","1999","7.327","0","0","0.002"
"HRV","2000","6.453","0","0","0.001"
"HRV","2001","7.181","0","0","0"
"HRV","2002","5.851","0","0","0"
"HRV","2003","5.458","0","0","0"
"HRV","2004","7.627","0","0.002","0.004"
"HRV","2005","7.036","0","0.01","0.014"
"HRV","2006","6.617","0","0.019","0.011"
"HRV","2007","4.7","0","0.035","0.007"
"HRV","2008","5.781","0","0.04","0.021"
"HRV","2009","7.409","1.6464E-5","0.054","0.025"
"HRV","2010","9.126","1.6464E-5","0.139","0.033"
"HRV","2011","5.033","1.6464E-5","0.201","0.055"
"HRV","2012","4.837","0.002","0.329","0.094"
"HRV","2013","8.622","0.011293959","0.517","0.125"
"HRV","2014","9.007","0.035","0.73","0.165"
"HRV","2015","6.391","0.057","0.796","0.266"
"HRV","2016","6.853","0.066","1.014","0.431"
"HRV","2017","5.3074","0.0787","1.204","0.5256"
"HRV","2018","7.512550207","0.073591668","1.379085419","0.682716361"
"CYP","1965","0","0","0","0"
"CYP","1966","0","0","0","0"
"CYP","1967","0","0","0","0"
"CYP","1968","0","0","0","0"
"CYP","1969","0","0","0","0"
"CYP","1970","0","0","0","0"
"CYP","1971","0","0","0","0"
"CYP","1972","0","0","0","0"
"CYP","1973","0","0","0","0"
"CYP","1974","0","0","0","0"
"CYP","1975","0","0","0","0"
"CYP","1976","0","0","0","0"
"CYP","1977","0","0","0","0"
"CYP","1978","0","0","0","0"
"CYP","1979","0","0","0","0"
"CYP","1980","0","0","0","0"
"CYP","1981","0","0","0","0"
"CYP","1982","0","0","0","0"
"CYP","1983","0","0","0","0"
"CYP","1984","0","0","0","0"
"CYP","1985","0","0","0","0"
"CYP","1986","0","0","0","0"
"CYP","1987","0","0","0","0"
"CYP","1988","0","0","0","0"
"CYP","1989","0","0","0","0"
"CYP","1990","0","0","0","0"
"CYP","1991","0","0","0","0"
"CYP","1992","0","0","0","0"
"CYP","1993","0","0","0","0"
"CYP","1994","0","0","0","0"
"CYP","1995","0","0","0","0"
"CYP","1996","0","0","0","0"
"CYP","1997","0","0","0","0"
"CYP","1998","0","0","0","0"
"CYP","1999","0","0","0","0"
"CYP","2000","0","0","0","0"
"CYP","2001","0","0","0","0"
"CYP","2002","0","0","0","0"
"CYP","2003","0","0","0","0"
"CYP","2004","0","0.0004","0.000355","0"
"CYP","2005","0","0.000566","0.000355","0"
"CYP","2006","0","0.001002","0.000355","0.000155"
"CYP","2007","0","0.001733","0.000356","0.0014"
"CYP","2008","0","0.003","0.000356","0.012"
"CYP","2009","0","0.004","0.000356","0.027"
"CYP","2010","0","0.007","0.031","0.035"
"CYP","2011","0","0.012","0.114","0.052"
"CYP","2012","0","0.022","0.185","0.05"
"CYP","2013","0","0.047","0.231","0.049"
"CYP","2014","0","0.0836","0.1839","0.0505"
"CYP","2015","0","0.126659","0.221857","0.051236"
"CYP","2016","0","0.145937","0.226701","0.052021"
"CYP","2017","0","0.17202","0.21145","0.05175"
"CYP","2018","0","0.19183","0.22061","0.05136"
"CZE","1965","2.231797","0","0","0"
"CZE","1966","2.1036344","0","0","0"
"CZE","1967","1.8959226","0","0","0"
"CZE","1968","1.4672408","0","0","0"
"CZE","1969","1.1976574","0","0","0"
"CZE","1970","1.7103078","0","0","0"
"CZE","1971","1.1755604","0","0","0"
"CZE","1972","1.2551096","0","0","0"
"CZE","1973","1.082753","0","0","0"
"CZE","1974","1.7324048","0","0","0"
"CZE","1975","1.8163734","0","0","0"
"CZE","1976","1.4407244","0","0","0"
"CZE","1977","1.966633","0","0","0"
"CZE","1978","1.8252122","0","0","0"
"CZE","1979","2.2892492","0","0","0"
"CZE","1980","2.3953148","0","0","0"
"CZE","1981","2.0594404","0","0","0"
"CZE","1982","1.6749526","0","0","0"
"CZE","1983","1.6528556","0","0","0"
"CZE","1984","1.303723","0","0","0"
"CZE","1985","1.6749526","0","0","0"
"CZE","1986","1.8738256","0","0","0"
"CZE","1987","2.4660252","0","0","0"
"CZE","1988","2.1036344","0","0","0"
"CZE","1989","1.6395974","0","0","0"
"CZE","1990","1.161","0","0","0"
"CZE","1991","1.089","0","0","0"
"CZE","1992","1.402","0","0","0"
"CZE","1993","1.369","0","0","0.221"
"CZE","1994","1.46","0","0","0.309"
"CZE","1995","2.002","0","0","0.405"
"CZE","1996","1.969","0","0","0.292"
"CZE","1997","1.699","0","0","0.494"
"CZE","1998","1.396","0","0","0.587"
"CZE","1999","1.681","0","0","0.683"
"CZE","2000","1.758","0","0","0.517"
"CZE","2001","2.054","0","0.0002","0.514"
"CZE","2002","2.492","0","0.0016","0.494"
"CZE","2003","1.383","0","0.0039","0.49"
"CZE","2004","2.0191","0.0001","0.0099","0.580831"
"CZE","2005","2.37991","6.8E-5","0.02128","0.648312"
"CZE","2006","2.55073","0.00017","0.049375","0.912375"
"CZE","2007","2.079338","0.001754","0.125098","1.187319"
"CZE","2008","2.024335","0.012937","0.244661","1.456526"
"CZE","2009","2.42962","0.088807","0.288067","1.86202"
"CZE","2010","2.7894","0.615702","0.335493","2.146246"
"CZE","2011","2.1341","2.118","0.3968","2.705329"
"CZE","2012","2.2315","2.1731","0.4173","3.361419"
"CZE","2013","2.8564","2.0702","0.4783","3.995469"
"CZE","2014","1.9092","2.1229","0.4765","4.661073"
"CZE","2015","1.7948","2.2638","0.5726","4.791685"
"CZE","2016","2.0005","2.131","0.497","4.76655"
"CZE","2017","1.8695","2.193368","0.591038","4.964567"
"CZE","2018","1.6272","2.3386","0.6093","4.7285"
"DNK","1965","0.022097","0","0","0"
"DNK","1966","0.022097","0","0","0"
"DNK","1967","0.022097","0","0","0"
"DNK","1968","0.022097","0","0","0"
"DNK","1969","0.022097","0","0","0"
"DNK","1970","0.022097","0","0","0"
"DNK","1971","0.022097","0","0","0"
"DNK","1972","0.022097","0","0","0"
"DNK","1973","0.022097","0","0","0"
"DNK","1974","0.022097","0","0","0"
"DNK","1975","0.021","0","0","0"
"DNK","1976","0.019","0","0","0"
"DNK","1977","0.026","0","0","0"
"DNK","1978","0.027","0","0.003","0"
"DNK","1979","0.029","0","0.006","0"
"DNK","1980","0.0341","0","0.0105","0"
"DNK","1981","0.0355","0","0.0105","0"
"DNK","1982","0.0303","0","0.0185","0"
"DNK","1983","0.0335","0","0.0271","0.033"
"DNK","1984","0.0302","0","0.0332","0.033"
"DNK","1985","0.0297","0","0.0514","0.036"
"DNK","1986","0.0286","0","0.1256","0.051"
"DNK","1987","0.0294","0","0.1738","0.061"
"DNK","1988","0.0328","0","0.2917","0.08"
"DNK","1989","0.0229","0","0.4284","0.126"
"DNK","1990","0.028","0","0.6103","0.21"
"DNK","1991","0.0254","0","0.7401","0.355"
"DNK","1992","0.0277","0","0.9154","0.521"
"DNK","1993","0.0275","0","1.0342","0.728"
"DNK","1994","0.0326","0","1.137","0.573399709"
"DNK","1995","0.0303","0","1.1773","0.646840455"
"DNK","1996","0.0193","0.000161111","1.2269","0.83218319"
"DNK","1997","0.0192","0.000319444","1.9342","0.975667404"
"DNK","1998","0.0273","0.0004","2.8199","1.078156976"
"DNK","1999","0.0305","0.000880556","3.029","1.318908975"
"DNK","2000","0.0302","0.0012","4.2412","1.29960556"
"DNK","2001","0.0276","0.0012","4.306019444","1.511559209"
"DNK","2002","0.0318","0.001280556","4.876938889","1.879121531"
"DNK","2003","0.0212","0.001519444","5.560783333","2.493351539"
"DNK","2004","0.0265","0.001838889","6.583111111","2.910754742"
"DNK","2005","0.0225","0.002161111","6.614","3.174249465"
"DNK","2006","0.0234","0.002213889","6.107958333","3.069949343"
"DNK","2007","0.0282","0.002494444","7.1712","3.105063804"
"DNK","2008","0.0258","0.002622222","6.9278","3.140571269"
"DNK","2009","0.0189","0.00375","6.7205","3.320257592"
"DNK","2010","0.020641667","0.006161111","7.809422222","4.593930556"
"DNK","2011","0.016869444","0.015130556","9.774183333","4.375025"
"DNK","2012","0.017475","0.103861111","10.26993889","4.446005556"
"DNK","2013","0.013419444","0.517541667","11.123275","4.313502778"
"DNK","2014","0.015102778","0.595516667","13.07850278","4.301852778"
"DNK","2015","0.018030556","0.604261111","14.13309167","4.2005"
"DNK","2016","0.019272222","0.743780556","12.78173056","4.912980556"
"DNK","2017","0.017872222","0.751486111","14.78","6.367727778"
"DNK","2018","0.016454789","0.952973","13.89880328","6.119796142"
"ECU","1965","0.3447132","0","0","0"
"ECU","1966","0.3933266","0","0","0"
"ECU","1967","0.4375206","0","0","0"
"ECU","1968","0.4551982","0","0","0"
"ECU","1969","0.508231","0","0","0"
"ECU","1970","0.5568444","0","0","0"
"ECU","1971","0.6098772","0","0","0"
"ECU","1972","1.0739142","0","0","0"
"ECU","1973","0.5789414","0","0","0"
"ECU","1974","0.5789414","0","0","0"
"ECU","1975","0.6054578","0","0","0"
"ECU","1976","0.6319742","0","0","0"
"ECU","1977","0.950171","0","0","0"
"ECU","1978","1.082753","0","0","0"
"ECU","1979","0.9766874","0","0","0"
"ECU","1980","1.1578828","0","0","0"
"ECU","1981","1.0562366","0","0","0"
"ECU","1982","1.1843992","0","0","0"
"ECU","1983","2.2936686","0","0","0"
"ECU","1984","4.2116882","0","0","0"
"ECU","1985","3.279","0","0","0"
"ECU","1986","4.012","0","0","0"
"ECU","1987","4.57","0","0","0"
"ECU","1988","4.826","0","0","0"
"ECU","1989","4.954","0","0","0"
"ECU","1990","4.9866877","0","0","0"
"ECU","1991","5.075921","0","0","0"
"ECU","1992","4.9735809","0","0","0"
"ECU","1993","5.8101371","0","0","0"
"ECU","1994","6.5652775","0","0","0"
"ECU","1995","5.1605513","0","0","0"
"ECU","1996","6.3434151","0","0","0"
"ECU","1997","6.5341771","0","0","0"
"ECU","1998","6.5060954","0","0","0"
"ECU","1999","7.176725937","0","0","0"
"ECU","2000","7.611231426","0","0","0"
"ECU","2001","7.070652629","0","0","0"
"ECU","2002","7.52425603","0","0","0"
"ECU","2003","7.18041691","0","0","0"
"ECU","2004","7.411699139","0","0","0.00324057"
"ECU","2005","6.882639373","1.24E-5","0","0.102856283"
"ECU","2006","7.129493192","1.4875E-5","0","0.145555729"
"ECU","2007","9.03765528","1.8162E-5","0.000962135","0.218752751"
"ECU","2008","11.29333301","2.6687E-5","0.002682461","0.208324462"
"ECU","2009","9.225407229","7.88E-6","0.003204417","0.216519797"
"ECU","2010","8.636400921","0","0.00343485","0.235561875"
"ECU","2011","11.13308825","5.812E-5","0.00334467","0.27820037"
"ECU","2012","12.23772341","0.00032566","0.002398368","0.296353242"
"ECU","2013","11.03882457","0.003663607","0.056702975","0.29578793"
"ECU","2014","11.45789563","0.016482696","0.079742467","0.399471183"
"ECU","2015","13.09627001","0.036057927","0.098806317","0.407751048"
"ECU","2016","15.83384201","0.038754818","0.08395875","0.489796491"
"ECU","2017","20.08861","0.03748","0.0734","0.43085"
"ECU","2018","20.69612073","0.037991538","0.080257771","0.427967651"
"EGY","1965","1.7324048","0","0","0"
"EGY","1966","1.8252122","0","0","0"
"EGY","1967","1.966633","0","0","0"
"EGY","1968","3.0007726","0","0","0"
"EGY","1969","3.9907182","0","0","0"
"EGY","1970","4.6889834","0","0","0"
"EGY","1971","5.0469548","0","0","0"
"EGY","1972","5.1618592","0","0","0"
"EGY","1973","5.1530204","0","0","0"
"EGY","1974","6.1164496","0","0","0"
"EGY","1975","6.7926178","0","0","0"
"EGY","1976","8.0035334","0","0","0"
"EGY","1977","9.037673","0","0","0"
"EGY","1978","9.9303918","0","0","0"
"EGY","1979","9.6077756","0","0","0"
"EGY","1980","9.8022292","0","0","0"
"EGY","1981","10.2132334","0","0","0"
"EGY","1982","10.4916556","0","0","0"
"EGY","1983","9.8154874","0","0","0"
"EGY","1984","9.6298726","0","0","0"
"EGY","1985","9.148","0","0","0"
"EGY","1986","8.972","0","0","0"
"EGY","1987","8.9695","0","0","0"
"EGY","1988","8.829","0","0","0"
"EGY","1989","9.487","0","0","0"
"EGY","1990","9.953","0","0","0"
"EGY","1991","9.916","0","0","0"
"EGY","1992","9.8","0","0","0"
"EGY","1993","10.0925","0","0","0"
"EGY","1994","10.728","0","0","0"
"EGY","1995","11.192","0","0","0"
"EGY","1996","11.484","0","0","0"
"EGY","1997","11.771","0","0","0"
"EGY","1998","12.1045","0","0","0"
"EGY","1999","13.4405","0","0.012","0"
"EGY","2000","14.178","0.0002","0.0805","0"
"EGY","2001","14.4135","0.0009","0.179","0"
"EGY","2002","13.9945","0.001","0.2125","0"
"EGY","2003","12.939","0.001","0.286","0"
"EGY","2004","12.8315","0.001","0.504050505","0"
"EGY","2005","12.644","0.001","0.510111111","0"
"EGY","2006","12.7845","0.001","0.605060606","0"
"EGY","2007","14.2175","0.0012","0.662436364","0"
"EGY","2008","15.096","0.0015","0.929813131","0"
"EGY","2009","13.7725","0.0022","1.037193939","0"
"EGY","2010","12.9545","0.0252","1.409143434","0"
"EGY","2011","12.99","0.0936","1.645793939","0"
"EGY","2012","13.0275","0.0581","1.78230404","0"
"EGY","2013","13.2365","0.0591","1.542920202","0"
"EGY","2014","13.587","0.0415","1.126176768","0"
"EGY","2015","13.6835","0.0654","1.871145455","0"
"EGY","2016","13.5025","0.1045","2.52580303","0"
"EGY","2017","13.4074","0.262771858","2.449349354","0"
"EGY","2018","13.48338","1.035739071","2.438966811","0"
"EST","1985","0","0","0","0"
"EST","1986","0","0","0","0"
"EST","1987","0","0","0","0"
"EST","1988","0","0","0","0"
"EST","1989","0","0","0","0"
"EST","1990","0","0","0","0"
"EST","1991","0","0","0","0"
"EST","1992","0","0","0","0"
"EST","1993","0","0","0","0"
"EST","1994","0","0","0","0"
"EST","1995","0","0","0","0.006"
"EST","1996","0","0","0","0.005"
"EST","1997","0","0","0","0.008"
"EST","1998","0","0","0","0.012"
"EST","1999","0.004","0","0","0.012"
"EST","2000","0.005","0","0","0.013"
"EST","2001","0.007","0","0","0.011"
"EST","2002","0.006","0","0.0014","0.027"
"EST","2003","0.013","0","0.0061","0.026"
"EST","2004","0.022","0","0.0076","0.031"
"EST","2005","0.022","0","0.0539","0.033"
"EST","2006","0.014","0","0.0763","0.038"
"EST","2007","0.022","0","0.091","0.036"
"EST","2008","0.028","0","0.133","0.038"
"EST","2009","0.032","0.0001","0.195","0.314"
"EST","2010","0.027","0.0001","0.277","0.742"
"EST","2011","0.03","0.0002","0.368","0.783"
"EST","2012","0.042","0.0003","0.434","1.001"
"EST","2013","0.026","0.0014","0.529","0.667"
"EST","2014","0.0267","0.0031","0.604","0.74"
